813,48,2012,0,0
814,48,2013,0,0
815,48,2014,0,0
816,48,2015,0,0
817,49,2016,0,0
818,49,2017,0,0
819,49,2001,0,0
820,49,2002,0,0
821,49,2003,0,0
822,49,2004,0,0
823,49,2005,1,24
824,49,2006,0,0
825,49,2007,0,0
826,49,2008,0,0
827,49,2009,0,0
828,49,2010,0,0
829,49,2011,0,0
830,49,2012,1,29
831,49,2013,0,0
832,49,2014,0,0
833,49,2015,0,0
834,50,2016,0,0
835,50,2017,0,0
836,50,2001,0,0
837,50,2002,0,0
838,50,2003,1,162
839,50,2004,1,123
840,50,2005,1,144
841,50,2006,1,48
842,50,2007,0,0
843,50,2008,0,0
844,50,2009,0,0
845,50,2010,0,0
846,50,2011,0,0
847,50,2012,0,0
848,50,2013,1,10
849,50,2014,0,0
850,50,2015,0,0
851,51,2016,1,2
852,51,2017,2,0
853,51,2001,0,0
854,51,2002,0,0
855,51,2003,0,0
856,51,2004,1,430
857,51,2005,1,4
858,51,2006,1,24
859,51,2007,0,0
860,51,2008,0,0
861,51,2009,1,16
862,51,2010,0,0
863,51,2011,1,9
864,51,2012,1,6
865,51,2013,1,4
866,51,2014,0,0
867,51,2015,0,0
868,297,2016,0,0
869,297,2017,1,0
870,297,2001,0,0
871,297,2002,0,0
872,297,2003,0,0
873,297,2004,0,0
874,297,2005,0,0
875,297,2006,0,0
876,297,2007,0,0
877,297,2008,0,0
878,297,2009,0,0
879,297,2010,0,0
880,297,2011,0,0
881,297,2012,0,0
882,297,2013,0,0
883,297,2014,0,0
884,297,2015,1,8
885,53,2016,1,0
886,53,2017,0,0
887,53,2001,0,0
888,53,2002,0,0
889,53,2003,0,0
890,53,2004,0,0
891,53,2005,0,0
892,53,2006,0,0
893,53,2007,0,0
894,53,2008,0,0
895,53,2009,0,0
896,53,2010,0,0
897,53,2011,0,0
898,53,2012,2,11
899,53,2013,0,0
900,53,2014,0,0
901,53,2015,1,0
902,54,2016,1,0
903,54,2017,2,0
904,54,2001,0,0
905,54,2002,0,0
906,54,2003,0,0
907,54,2004,1,17
908,54,2005,0,0
909,54,2006,0,0
910,54,2007,0,0
911,54,2008,2,103
912,54,2009,2,527
913,54,2010,1,180
914,54,2011,1,9
915,54,2012,0,0
916,54,2013,1,4
917,54,2014,0,0
918,54,2015,1,4
919,55,2016,0,0
920,55,2017,0,0
921,55,2001,0,0
922,55,2002,0,0
923,55,2003,0,0
924,55,2004,0,0
925,55,2005,0,0
926,55,2006,1,153
927,55,2007,0,0
928,55,2008,0,0
929,55,2009,0,0
930,55,2010,0,0
931,55,2011,0,0
932,55,2012,1,15
933,55,2013,0,0
934,55,2014,0,0
935,55,2015,1,2
936,56,2016,2,1
937,56,2017,0,0
938,56,2001,0,0
939,56,2002,0,0
940,56,2003,0,0
941,56,2004,0,0
942,56,2005,1,122
943,56,2006,0,0
944,56,2007,0,0
945,56,2008,0,0
946,56,2009,0,0
947,56,2010,0,0
948,56,2011,0,0
949,56,2012,0,0
950,56,2013,0,0
951,56,2014,0,0
952,56,2015,0,0
953,57,2016,0,0
954,57,2017,0,0
955,57,2001,0,0
956,57,2002,0,0
957,57,2003,1,36
958,57,2004,0,0
959,57,2005,0,0
960,57,2006,0,0
961,57,2007,0,0
962,57,2008,0,0
963,57,2009,0,0
964,57,2010,0,0
965,57,2011,0,0
966,57,2012,0,0
967,57,2013,0,0
968,57,2014,0,0
969,57,2015,0,0
970,58,2016,0,0
971,58,2017,0,0
972,58,2001,0,0
973,58,2002,0,0
974,58,2003,0,0
975,58,2004,0,0
976,58,2005,0,0
977,58,2006,0,0
978,58,2007,0,0
979,58,2008,0,0
980,58,2009,0,0
981,58,2010,0,0
982,58,2011,0,0
983,58,2012,0,0
984,58,2013,1,9
985,58,2014,0,0
986,58,2015,1,4
987,59,2016,1,0
988,59,2017,0,0
989,59,2001,0,0
990,59,2002,0,0
991,59,2003,0,0
992,59,2004,0,0
993,59,2005,0,0
994,59,2006,0,0
995,59,2007,0,0
996,59,2008,0,0
997,59,2009,0,0
998,59,2010,0,0
999,59,2011,0,0
1000,59,2012,0,0
1001,59,2013,0,0
1002,59,2014,0,0
1003,59,2015,0,0
1004,60,2016,0,0
1005,60,2017,0,0
1006,60,2001,0,0
1007,60,2002,0,0
1008,60,2003,0,0
1009,60,2004,1,459
1010,60,2005,0,0
1011,60,2006,0,0
1012,60,2007,0,0
1013,60,2008,0,0
1014,60,2009,0,0
1015,60,2010,0,0
1016,60,2011,0,0
1017,60,2012,0,0
1018,60,2013,0,0
1019,60,2014,0,0
1020,60,2015,0,0
1021,61,2016,0,0
1022,61,2017,0,0
1023,61,2001,0,0
1024,61,2002,0,0
1025,61,2003,0,0
1026,61,2004,0,0
1027,61,2005,0,0
1028,61,2006,0,0
1029,61,2007,0,0
1030,61,2008,0,0
1031,61,2009,1,6
1032,61,2010,0,0
1033,61,2011,0,0
1034,61,2012,0,0
1035,61,2013,0,0
1036,61,2014,0,0
1037,61,2015,0,0
1038,62,2016,1,1
1039,62,2017,0,0
1040,62,2001,0,0
1041,62,2002,0,0
1042,62,2003,0,0
1043,62,2004,0,0
1044,62,2005,1,89
1045,62,2006,0,0
1046,62,2007,0,0
1047,62,2008,0,0
1048,62,2009,0,0
1049,62,2010,0,0
1050,62,2011,0,0
1051,62,2012,0,0
1052,62,2013,0,0
1053,62,2014,0,0
1054,62,2015,0,0
1055,63,2016,1,0
1056,63,2017,0,0
1057,63,2001,0,0
1058,63,2002,0,0
1059,63,2003,0,0
1060,63,2004,0,0
1061,63,2005,0,0
1062,63,2006,0,0
1063,63,2007,0,0
1064,63,2008,0,0
1065,63,2009,0,0
1066,63,2010,0,0
1067,63,2011,0,0
1068,63,2012,0,0
1069,63,2013,0,0
1070,63,2014,0,0
1071,63,2015,0,0
1072,64,2016,0,0
1073,64,2017,0,0
1074,64,2001,0,0
1075,64,2002,0,0
1076,64,2003,0,0
1077,64,2004,0,0
1078,64,2005,1,43
1079,64,2006,0,0
1080,64,2007,0,0
1081,64,2008,0,0
1082,64,2009,0,0
1083,64,2010,0,0
1084,64,2011,1,13
1085,64,2012,0,0
1086,64,2013,0,0
1087,64,2014,0,0
1088,64,2015,0,0
1089,65,2016,1,0
1090,65,2017,0,0
1091,65,2001,0,0
1092,65,2002,0,0
1093,65,2003,0,0
1094,65,2004,0,0
1095,65,2005,0,0
1096,65,2006,1,22
1097,65,2007,0,0
1098,65,2008,1,13
1099,65,2009,1,1
1100,65,2010,0,0
1101,65,2011,0,0
1102,65,2012,0,0
1103,65,2013,2,6
1104,65,2014,0,0
1105,65,2015,0,0
1106,66,2016,2,1
1107,66,2017,0,0
1108,66,2001,0,0
1109,66,2002,0,0
1110,66,2003,0,0
1111,66,2004,1,18
1112,66,2005,0,0
1113,66,2006,0,0
1114,66,2007,1,21
1115,66,2008,0,0
1116,66,2009,1,37
1117,66,2010,0,0
1118,66,2011,0,0
1119,66,2012,1,4
1120,66,2013,0,0
1121,66,2014,0,0
1122,66,2015,1,1
1123,67,2016,0,0
1124,67,2017,0,0
1125,67,2001,0,0
1126,67,2002,0,0
1127,67,2003,0,0
1128,67,2004,0,0
1129,67,2005,0,0
1130,67,2006,0,0
1131,67,2007,0,0
1132,67,2008,0,0
1133,67,2009,0,0
1134,67,2010,0,0
1135,67,2011,0,0
1136,67,2012,0,0
1137,67,2013,0,0
1138,67,2014,0,0
1139,67,2015,1,18
1140,68,2016,0,0
1141,68,2017,0,0
1142,68,2001,0,0
1143,68,2002,0,0
1144,68,2003,0,0
1145,68,2004,0,0
1146,68,2005,0,0
1147,68,2006,0,0
1148,68,2007,0,0
1149,68,2008,0,0
1150,68,2009,1,47
1151,68,2010,0,0
1152,68,2011,0,0
1153,68,2012,0,0
1154,68,2013,0,0
1155,68,2014,0,0
1156,68,2015,0,0
1157,69,2016,0,0
1158,69,2017,0,0
1159,69,2001,0,0
1160,69,2002,0,0
1161,69,2003,0,0
1162,69,2004,0,0
1163,69,2005,0,0
1164,69,2006,0,0
1165,69,2007,2,166
1166,69,2008,0,0
1167,69,2009,0,0
1168,69,2010,0,0
1169,69,2011,0,0
1170,69,2012,0,0
1171,69,2013,1,16
1172,69,2014,0,0
1173,69,2015,0,0
1174,70,2016,0,0
1175,70,2017,0,0
1176,70,2001,0,0
1177,70,2002,0,0
1178,70,2003,0,0
1179,70,2004,0,0
1180,70,2005,0,0
1181,70,2006,0,0
1182,70,2007,0,0
1183,70,2008,0,0
1184,70,2009,0,0
1185,70,2010,2,34
1186,70,2011,0,0
1187,70,2012,0,0
1188,70,2013,0,0
1189,70,2014,0,0
1190,70,2015,0,0
1191,71,2016,0,0
1192,71,2017,0,0
1193,71,2001,0,0
1194,71,2002,0,0
1195,71,2003,0,0
1196,71,2004,0,0
1197,71,2005,0,0
1198,71,2006,0,0
1199,71,2007,0,0
1200,71,2008,0,0
1201,71,2009,0,0
1202,71,2010,0,0
1203,71,2011,0,0
1204,71,2012,0,0
1205,71,2013,0,0
1206,71,2014,0,0
1207,71,2015,1,1
1208,72,2016,0,0
1209,72,2017,0,0
1210,72,2001,0,0
1211,72,2002,0,0
1212,72,2003,0,0
1213,72,2004,1,275
1214,72,2005,0,0
1215,72,2006,0,0
1216,72,2007,0,0
1217,72,2008,0,0
1218,72,2009,3,69
1219,72,2010,0,0
1220,72,2011,0,0
1221,72,2012,0,0
1222,72,2013,0,0
1223,72,2014,0,0
1224,72,2015,0,0
1225,73,2016,0,0
1226,73,2017,0,0
1227,73,2001,0,0
1228,73,2002,0,0
1229,73,2003,0,0
1230,73,2004,0,0
1231,73,2005,0,0
1232,73,2006,0,0
1233,73,2007,0,0
1234,73,2008,0,0
1235,73,2009,1,72
1236,73,2010,1,37
1237,73,2011,0,0
1238,73,2012,0,0
1239,73,2013,0,0
1240,73,2014,0,0
1241,73,2015,0,0
1242,74,2016,1,1
1243,74,2017,0,0
1244,74,2001,0,0
1245,74,2002,0,0
1246,74,2003,0,0
1247,74,2004,0,0
1248,74,2005,0,0
